"Mean_Energy","Mean_ZCR","Mean_CrestFactor","Mean_Tempo","Mean_SpectralCentroid","Mean_SpectralEntropy","Mean_AMDF_Min","Mean_AMDF_Mean","Variance_Energy","Variance_ZCR","Variance_CrestFactor","Variance_Tempo","Variance_SpectralCentroid","Variance_SpectralEntropy","Variance_AMDF_Min","Variance_AMDF_Mean","Genre"
93950702.2624913,0.158794627594628,3.54042073794721,97494.9268316502,3403.18136796665,7.51947982125344,3545.13796390649,8319.03468003273,1326012320422141,0.000345408620431096,0.486940182314755,222511011.043287,30107.0656514152,0.00651789872941959,227925.983179325,2652225.09286216,"hardstyle"
18140430.1789773,0.0868117216117216,9.75266819526127,45619.7724698328,1977.22041930644,6.65810305627939,762.748827960518,3688.03075017995,153894836575044,0.000426085268146087,39.1944490670641,152558660.415743,244980.404351742,0.125064268914496,136499.284486478,3082965.83386766,"jazz"
7346920.63581112,0.0885755450898308,10.4358665973868,32539.0983588926,1773.20889592982,6.65396148197335,495.545853042335,2213.96669581851,55395304129343.9,3.57948849021283e-05,7.64593152405536,18693640.8842747,30384.0046189089,0.0257636856581123,53620.6253831994,1346683.61764779,"opera"
45354430.7976719,0.0826774114774114,4.96477140565895,57608.579452182,2115.27529176516,6.77462951243491,1356.91829768648,6836.16941509666,155740555830815,0.000183281650299781,0.471814751875132,107554902.741534,68992.4214771447,0.042384307478246,69718.3401188225,413824.502348523,"Rancheras"
82427242.5238715,0.0985208442351298,3.55599078986554,59675.08476698,2463.46719423069,6.85806273462586,1716.6223620521,6881.03177573057,1321887531702606,0.000593387161867831,0.231585346661652,137047278.088512,42284.7877758999,0.128051168229953,38768.1514295442,1927356.24298711,"Rap"
96064596.4563216,0.0914635967207397,3.39546605779866,51540.2378125908,2374.11549644824,6.88944626044722,1999.22785579203,8737.08416983807,392629009229031,0.000213843889929594,0.173041463951271,93209573.4630904,100549.188658879,0.0662243522452213,252963.703670205,1465608.96369139,"Regueton"
68902311.7209257,0.0936265829408686,4.25499551424928,77168.7131511961,2340.34691584421,6.79773476378961,1930.34676104893,8400.44107524976,1392851133143085,0.000795473434246427,1.23680933143981,572281099.738193,420967.893917712,0.137420801181463,852253.780993531,4779864.26146279,"rock"
